,Date (day),Tick,Total Swap Fees Earned (USDC),Representative Liquidity,Daily % Return
18676,2024-11-10,195845,359.432207958,1.1354441617187269e+18,3.165564807818694e-14
18678,2024-11-10,195848,93.42314349600001,1.1354441617187269e+18,8.227894126874983e-15
18682,2024-11-10,195855,62.193547824,1.1354467852075364e+18,5.4774515753842474e-15
18683,2024-11-10,195856,468.84248553,1.1354467852075364e+18,4.1291453869791455e-14
18686,2024-11-10,195864,566.306541939,1.1360753745934195e+18,4.984762055437305e-14
18689,2024-11-10,195873,202.159266435,1.1364282478029937e+18,1.778900399790533e-14
18690,2024-11-10,195874,153.90399190500003,1.1360240497343055e+18,1.3547599801341816e-14
18693,2024-11-10,195881,696.09375,1.1360837133319688e+18,6.12713431089033e-14
18696,2024-11-10,195893,120.078533508,1.1354467852075363e+18,1.0575443523410226e-14
18697,2024-11-10,195895,503.686583499,1.1354467852075363e+18,4.436021045292197e-14
18699,2024-11-10,195903,349.480799655,1.1354467852075364e+18,3.077914387604894e-14
18700,2024-11-10,195909,432.098686116,1.1354467852075364e+18,3.805538856997347e-14
18701,2024-11-10,195917,258.478889268,1.1356528170177514e+18,2.276037935139113e-14
18703,2024-11-10,195921,2148.432273294,1.1354467852075364e+18,1.8921470396354248e-13
18708,2024-11-10,195958,855.883439796,1.136022300741766e+18,7.534037309277738e-14
18710,2024-11-10,195973,899.536306989,1.1360240497343055e+18,7.918285772201604e-14
18713,2024-11-11,195064,937.5,1.1352549935569322e+18,8.258056606847993e-14
18714,2024-11-11,195071,382.059235299,1.1352549935569322e+18,3.365404578419412e-14
18715,2024-11-11,195077,87.369643533,1.1352549935569324e+18,7.696036928166877e-15
18716,2024-11-11,195079,336.9140625,1.1352549935569324e+18,2.967739093085997e-14
18717,2024-11-11,195084,492.639854682,1.1352549935569324e+18,4.3394643272035467e-14
18718,2024-11-11,195085,582.808744596,1.1352549935569324e+18,5.133725444095767e-14
18720,2024-11-11,195092,374.88776427600004,1.1352549935569324e+18,3.302234003846288e-14
18721,2024-11-11,195094,477.5390625,1.1352549935569324e+18,4.206447584113196e-14
18723,2024-11-11,195099,268.423262484,1.1388005365180803e+18,2.3570700388385214e-14
18724,2024-11-11,195102,97.45561963499999,1.1388005365180803e+18,8.557742687141131e-15
18725,2024-11-11,195106,600.9375,1.1388005365180803e+18,5.2769337625830946e-14
18726,2024-11-11,195111,440.018445174,1.1388005365180803e+18,3.863876342378365e-14
18727,2024-11-11,195113,843.1640625,1.1388005365180803e+18,7.403966150894181e-14
18729,2024-11-11,195125,230.390625,1.1388005365180803e+18,2.023099020522302e-14
18730,2024-11-11,195126,245.859375,1.1388005365180803e+18,2.1589327289195266e-14
18731,2024-11-11,195127,1148.797502559,1.1166488084725407e+18,1.028790335728236e-13
18734,2024-11-11,195130,320.096770233,1.1388005365180803e+18,2.8108238446366235e-14
18735,2024-11-11,195132,314.6484375,1.1388005365180803e+18,2.7629811139890033e-14
18736,2024-11-11,195133,310.762823751,1.1388005365180803e+18,2.7288608828826818e-14
18738,2024-11-11,195136,263.717101491,1.1388005365180803e+18,2.3157444436874223e-14
18740,2024-11-11,195138,348.756385578,1.1166488084725407e+18,3.123241460805053e-14
18742,2024-11-11,195140,159.227161635,1.1166488084725407e+18,1.4259376844972966e-14
18743,2024-11-11,195141,439.77352416,1.1155373298955793e+18,3.9422573532448744e-14
18745,2024-11-11,195144,368.434498272,1.1155373298955793e+18,3.30275364524545e-14
18747,2024-11-11,195148,1734.8486017080002,1.1165947523726495e+18,1.55369582207119e-13
18748,2024-11-11,195149,388.4765625,1.1460053302970436e+18,3.3898320734625833e-14
18749,2024-11-11,195150,329.60139939000004,1.1165947523726495e+18,2.951844424215955e-14
18751,2024-11-11,195155,1760.161409862,1.1165947523726495e+18,1.576365468422485e-13
18752,2024-11-11,195157,540.1453830959999,1.1165947523726495e+18,4.837434368630574e-14
18756,2024-11-11,195166,333.641913927,1.1607106192592407e+18,2.87446249212339e-14
18759,2024-11-11,195172,224.4140625,1.1460053302970436e+18,1.958228784519109e-14
18761,2024-11-11,195176,485.04745490700003,1.1607106192592407e+18,4.1788835809614175e-14
18762,2024-11-11,195182,899.2879294349999,1.1607106192592407e+18,7.747735865541755e-14
18763,2024-11-11,195184,1829.6228025330001,1.1614535470210903e+18,1.5752871109013686e-13
18765,2024-11-11,195191,48.68813016,1.1614535470210903e+18,4.191999782072721e-15
18766,2024-11-11,195192,366.069783054,1.1590408187753564e+18,3.1583855988850306e-14
18769,2024-11-11,195197,269.355266103,1.1617989674713457e+18,2.318432651814552e-14
18770,2024-11-11,195198,267.043532448,1.1617989674713457e+18,2.2985347717188973e-14
18771,2024-11-11,195201,392.295872889,1.1617989674713457e+18,3.376624389181818e-14
18772,2024-11-11,195202,268.125862539,1.1617989674713457e+18,2.307850755992456e-14
18776,2024-11-11,195207,2246.802685023,1.1617989674713457e+18,1.9338997089256877e-13
18777,2024-11-11,195208,629.296875,1.1617989674713457e+18,5.416572854851679e-14
18779,2024-11-11,195213,644.53125,1.160709777377279e+18,5.552906183459335e-14
18781,2024-11-11,195218,2157.670914867,1.160709777377279e+18,1.858923700756996e-13
18783,2024-11-11,195220,557.474861085,1.1617989674713457e+18,4.7983762827603775e-14
18785,2024-11-11,195224,225.525004305,1.1590408187753564e+18,1.9457900071482378e-14
18789,2024-11-11,195228,350.403516996,1.1550763059565002e+18,3.0335962670954146e-14
18790,2024-11-11,195229,121.359241647,1.1590408187753564e+18,1.0470661574734555e-14
18792,2024-11-11,195231,312.469618188,1.1590408187753564e+18,2.695932818985234e-14
18794,2024-11-11,195233,301.531151817,1.1550763059565e+18,2.610486859284218e-14
18796,2024-11-11,195237,70.180693026,1.1550763059565002e+18,6.075849072835451e-15
18797,2024-11-11,195238,60.35885238,1.1550763059565002e+18,5.225529436344709e-15
18798,2024-11-11,195239,323.18689521000005,1.1550763059565e+18,2.797970086853909e-14
18802,2024-11-11,195243,500.281560786,1.1758566492766577e+18,4.254613528730345e-14
18803,2024-11-11,195244,207.61288642499997,1.1758566492766577e+18,1.7656309257826243e-14
18804,2024-11-11,195245,690.16813389,1.1368125441406511e+18,6.071081265308501e-14
18807,2024-11-11,195249,72.51982889399999,1.1368125441406511e+18,6.3792249010429225e-15
18810,2024-11-11,195254,161.5590663,1.135547113353584e+18,1.4227420808888456e-14
18812,2024-11-11,195256,296.97921,1.135547113353584e+18,2.6152962436136927e-14
18813,2024-11-11,195257,664.6875,1.135547113353584e+18,5.85345594369039e-14
18815,2024-11-11,195261,739.4552118959999,1.135547113353584e+18,6.511884916092866e-14
18817,2024-11-11,195264,285.08395971,1.135547113353584e+18,2.510542771475755e-14
18821,2024-11-11,195268,457.209877782,1.135547113353584e+18,4.0263400118356434e-14
18822,2024-11-11,195269,359.82172697699997,1.135547113353584e+18,3.1687080416623764e-14
18825,2024-11-11,195274,1251.17914086,1.135547113353584e+18,1.1018293526940708e-13
18826,2024-11-11,195275,300.0,1.1733257877025234e+18,2.556834624656352e-14
18828,2024-11-11,195280,279.9609375,1.1733257877025234e+18,2.38604606183751e-14
18831,2024-11-11,195285,374.793781875,1.1733257877025234e+18,3.194285728679667e-14
18832,2024-11-11,195286,120.0,1.1733257877025234e+18,1.0227338498625407e-14
18833,2024-11-11,195288,689.8293660720001,1.1733257877025234e+18,5.879265360925438e-14
18835,2024-11-11,195291,226.493342145,1.1733257877025234e+18,1.930353398168246e-14
18836,2024-11-11,195292,468.795173889,1.1733257877025234e+18,3.995439108237302e-14
18837,2024-11-11,195294,313.687224483,1.1733257877025234e+18,2.6734878562349473e-14
18838,2024-11-11,195295,1022.220951492,1.1733257877025234e+18,8.712166409413023e-14
18840,2024-11-11,195299,1053.744442806,1.1733257877025234e+18,8.980834256351987e-14
18841,2024-11-11,195300,433.59375,1.1733257877025234e+18,3.6954250434486337e-14
18842,2024-11-11,195301,395.381115102,1.1733257877025234e+18,3.369747083426774e-14
18845,2024-11-11,195305,65.75617756200002,1.1733257877025234e+18,5.604255719185758e-15
18846,2024-11-11,195307,300.158060109,1.1733257877025234e+18,2.5581817365212462e-14
18847,2024-11-11,195308,408.828209382,1.1733257877025234e+18,3.4843537376138485e-14
18849,2024-11-11,195310,458.825983899,1.1733257877025234e+18,3.910473874416604e-14
18850,2024-11-11,195311,640.4296875,1.1733257877025234e+18,5.458242665526158e-14
18851,2024-11-11,195312,574.2890625,1.1733257877025234e+18,4.8945405318714525e-14
18853,2024-11-11,195317,1061.1328125,1.1733257877025234e+18,9.043803721196589e-14
18854,2024-11-11,195320,1143.75,1.1733257877025234e+18,9.747932006502342e-14
18855,2024-11-11,195321,450.26647949400007,1.1733257877025234e+18,3.8375230836412624e-14
18856,2024-11-11,195322,436.37834573400005,1.1733257877025234e+18,3.7191575460765063e-14
18857,2024-11-11,195323,303.14520226499997,1.1733257877025234e+18,2.5836404981653504e-14
18860,2024-11-11,195328,1188.1217234370001,1.1733257877025234e+18,1.0126102535967001e-13
18865,2024-11-11,195335,240.53768088300004,1.1733257877025234e+18,2.0500502367206493e-14
18866,2024-11-11,195336,504.699668931,1.1733257877025234e+18,4.301445295251262e-14
18868,2024-11-11,195339,1420.356821937,1.1733257877025234e+18,1.2105391672317926e-13
18872,2024-11-11,195349,392.454167454,1.1733257877025234e+18,3.3448013464568975e-14
18875,2024-11-11,195360,196.329925677,1.1733257877025234e+18,1.673277172757206e-14
18876,2024-11-11,195362,27.154634529,1.1733257877025234e+18,2.3143303261212043e-15
18877,2024-11-11,195363,1397.893441767,1.1733257877025234e+18,1.191394117829968e-13
18878,2024-11-11,195391,1102.734375,1.1733257877025234e+18,9.398364772662607e-14
18879,2024-11-11,195408,660.0,1.1733257877025234e+18,5.6250361742439746e-14
18880,2024-11-11,195418,921.670151616,1.173324128443894e+18,7.855204962318068e-14
18881,2024-11-11,195432,360.685886658,1.173324128443894e+18,3.074051559276762e-14
18882,2024-11-11,195437,1427.9296875,1.173324128443894e+18,1.216995076538461e-13
18883,2024-11-11,195451,335.15625,1.173324128443894e+18,2.856467721707016e-14
18884,2024-11-11,195456,1671.020507811,1.173324128443894e+18,1.4241763782929868e-13
18885,2024-11-11,195457,237.9571875,1.173324128443894e+18,2.028060121933976e-14
18889,2024-11-11,195467,265.8984375,1.173324128443894e+18,2.2661976435500765e-14
18890,2024-11-11,195471,74.34780628200001,1.173324128443894e+18,6.336510473078127e-15
18891,2024-11-11,195472,95.98858327799995,1.173324128443894e+18,8.180909345596053e-15
18893,2024-11-11,195480,240.884609382,1.173324128443894e+18,2.053009935979669e-14
18894,2024-11-11,195482,2345.567243763,1.173324128443894e+18,1.9990786747680527e-13
18895,2024-11-11,195483,720.549652548,1.173324128443894e+18,6.141096352494001e-14
18897,2024-11-11,195494,458.72286204600005,1.173324128443894e+18,3.909600518097036e-14
18898,2024-11-11,195501,267.3046875,1.173324128443894e+18,2.2781828228019943e-14
18900,2024-11-11,195505,182.123176821,1.173324128443894e+18,1.5521983432023893e-14
18901,2024-11-11,195508,225.46875,1.173324128443894e+18,1.9216237400574472e-14
18902,2024-11-11,195511,498.046875,1.173324128443894e+18,4.244750985054132e-14
18904,2024-11-11,195516,857.783064741,1.2969542037754127e+18,6.613826935785453e-14
18905,2024-11-11,195519,247.59832910400002,1.2969542037754127e+18,1.9090753427009626e-14
18907,2024-11-11,195529,647.7246545520001,1.2969542037754127e+18,4.9941983507704753e-14
18908,2024-11-11,195539,386.4328125,1.2969542037754127e+18,2.979540922687172e-14
18909,2024-11-11,195544,359.834232723,1.2969542037754127e+18,2.7744559651800223e-14
18910,2024-11-11,195550,588.8671875,1.2969542037754127e+18,4.540385356597921e-14
18911,2024-11-11,195558,493.40559708000006,1.2969542037754127e+18,3.804340936971439e-14
18912,2024-11-11,195565,18.515755008,1.2969542037754127e+18,1.4276336785139318e-15
18913,2024-11-11,195566,1024.8046875,1.2969542037754127e+18,7.901625859392799e-14
18914,2024-11-11,195571,399.883690809,1.2969542037754127e+18,3.083252204626386e-14
18916,2024-11-11,195577,287.34375,1.2969542037754127e+18,2.2155273421647965e-14
18918,2024-11-11,195580,608.203125,1.2969542037754127e+18,4.6894726369638224e-14
18919,2024-11-11,195582,401.953125,1.2969542037754127e+18,3.0992083130608696e-14
18922,2024-11-11,195588,555.46875,1.2969542037754127e+18,4.282870963238636e-14
18923,2024-11-11,195589,343.367472264,1.2969542037754127e+18,2.647491108509945e-14
18924,2024-11-11,195593,14.595544701,1.2969542037754127e+18,1.125370861863326e-15
18925,2024-11-11,195594,177.609375,1.2969542037754127e+18,1.3694344371064298e-14
18926,2024-11-11,195596,315.597008574,1.2969542037754127e+18,2.4333704895307957e-14
18928,2024-11-11,195599,220.1953125,1.2969542037754127e+18,1.697787877621392e-14
18929,2024-11-11,195600,411.255021957,1.2969536376363988e+18,3.17093078752207e-14
18930,2024-11-11,195601,237.959818869,1.2969536376363988e+18,1.834759639540115e-14
18931,2024-11-11,195603,289.132077342,1.296952717660501e+18,2.2293185665515153e-14
18934,2024-11-11,195607,147.645814149,1.296952717660501e+18,1.1384055265740902e-14
18935,2024-11-11,195608,395.632601475,1.296952717660501e+18,3.050478217807809e-14
18936,2024-11-11,195609,420.1171875,1.296952717660501e+18,3.239263712387491e-14
18937,2024-11-11,195610,263.20528887000006,1.296952717660501e+18,2.029413141172803e-14
18940,2024-11-11,195614,18.240975801000022,1.2969525053583706e+18,1.406449019963127e-15
18941,2024-11-11,195615,720.7366780770001,1.2969525053583706e+18,5.557155524965411e-14
18942,2024-11-11,195617,527.9296875,1.2969525053583706e+18,4.070539864172774e-14
18943,2024-11-11,195618,267.59734274699997,1.2969525053583706e+18,2.0632778890623922e-14
18944,2024-11-11,195619,114.890695446,1.2969525053583706e+18,8.858512163809244e-15
18945,2024-11-11,195620,328.360847136,2.4903146532433883e+19,1.3185516404858419e-15
18946,2024-11-11,195622,188.44364981400003,2.4903146532433883e+19,7.567061839698484e-16
18948,2024-11-11,195625,347.25574953,1.2958038026854595e+18,2.6798482054948257e-14
18949,2024-11-11,195626,939.8325829080001,1.2962782817432888e+18,7.250237824273921e-14
18950,2024-11-11,195627,117.37626330900001,1.2962782817432888e+18,9.054866147348203e-15
18951,2024-11-11,195628,84.12330241800004,1.2962782817432888e+18,6.489602086433749e-15
18956,2024-11-11,195634,576.27593763,1.2958038026854595e+18,4.44724684736771e-14
18957,2024-11-11,195635,318.75,1.2958038026854595e+18,2.4598631315899344e-14
18959,2024-11-11,195637,142.5,2.4903146532433883e+19,5.722168474349531e-16
18960,2024-11-11,195638,511.18715601299994,2.4903146532433883e+19,2.0527010727227954e-15
18961,2024-11-11,195639,276.237106743,2.4903146532433883e+19,1.109245799052857e-15
18962,2024-11-11,195640,689.873844327,1.2970535418459346e+18,5.3187769206904795e-14
18964,2024-11-11,195644,308.203125,1.2970535418459346e+18,2.3761788935973522e-14
18967,2024-11-11,195648,122.352637548,1.2970535418459346e+18,9.43312157907304e-15
18969,2024-11-11,195650,694.8009030630001,1.1329583348444346e+18,6.132625372833349e-14
18970,2024-11-11,195651,259.930625766,1.1329583348444346e+18,2.2942646500913985e-14
18971,2024-11-11,195652,82.28955066899996,1.1364443652267379e+18,7.240966050509824e-15
18972,2024-11-11,195653,357.753405261,1.1364443652267379e+18,3.1480063275215656e-14
18975,2024-11-11,195658,66.02628950399998,1.1364443652267379e+18,5.809900732872808e-15
18978,2024-11-11,195663,639.053434737,1.1364443652267379e+18,5.623270740662251e-14
18979,2024-11-11,195664,229.13035283999997,1.1364443652267378e+18,2.016203871047264e-14
18981,2024-11-11,195670,318.401400201,1.1364443652267379e+18,2.801733282715288e-14
18982,2024-11-11,195671,318.75,1.1364443652267379e+18,2.804800743029814e-14
18983,2024-11-11,195674,317.073927867,1.1364443652267379e+18,2.7900523560054693e-14
18984,2024-11-11,195675,178.10456250000001,1.1364443652267379e+18,1.567208813292549e-14
18985,2024-11-11,195676,2111.8229731320002,1.1364443652267379e+18,1.8582722020982168e-13
18986,2024-11-11,195677,119.935102101,1.2974644793878625e+18,9.243806208674384e-15
18988,2024-11-11,195679,260.76503288699996,1.2974644793878628e+18,2.0098047925753436e-14
18989,2024-11-11,195682,987.042538053,1.2974644793878625e+18,7.607472526097069e-14
18991,2024-11-11,195685,710.5081116270001,1.2974644793878625e+18,5.4761276544712376e-14
18993,2024-11-11,195689,995.5078125,1.2974644793878628e+18,7.672717275232657e-14
18994,2024-11-11,195690,204.70904296199998,1.2974644793878628e+18,1.5777622140267044e-14
18996,2024-11-11,195693,188.103195228,1.2962782817432888e+18,1.45110195763699e-14
18998,2024-11-11,195696,690.114822093,1.2974644793878625e+18,5.3189496364370057e-14
18999,2024-11-11,195699,268.27418968200004,1.2974644793878625e+18,2.0676804177989557e-14
19004,2024-11-11,195704,1504.9125886680001,1.2890354580902912e+18,1.1674718326969308e-13
19005,2024-11-11,195705,90.75171160500003,1.2974644793878628e+18,6.994543052755959e-15
19007,2024-11-11,195710,56.11583797200001,1.2974644793878628e+18,4.325038478007134e-15
19009,2024-11-11,195712,609.375,1.281682368849937e+18,4.754493116315525e-14
19010,2024-11-11,195713,261.159511956,1.281682368849937e+18,2.0376305261212293e-14
19011,2024-11-11,195714,230.013452277,1.2774479711458767e+18,1.800570022986352e-14
19014,2024-11-11,195720,403.72225155600006,1.299241720497715e+18,3.1073682840275615e-14
19016,2024-11-11,195722,512.026763877,1.2778251861782958e+18,4.0070173089040725e-14
19017,2024-11-11,195724,362.778217983,1.299241720497715e+18,2.7922303622148656e-14
19018,2024-11-11,195727,481.3013616900001,1.299241720497715e+18,3.7044789595089563e-14
19021,2024-11-11,195730,649.8046875,3.8376784075977016e+18,1.693223398327331e-14
19022,2024-11-11,195731,337.88894361,3.8376784075977016e+18,8.804514285018237e-15
19025,2024-11-11,195735,312.1171875,3.8376784075977016e+18,8.132968799107328e-15
19026,2024-11-11,195736,177.3046875,1.2778251861782958e+18,1.3875504209639249e-14
19028,2024-11-11,195739,233.610959181,1.2564086518588767e+18,1.8593549068240565e-14
19029,2024-11-11,195740,1280.352767973,1.2564086518588767e+18,1.0190575861434078e-13
